67,0,67
67,1,67
67,2,2
67,3,3
67,4,67
67,5,5
67,6,6
67,7,7
67,8,8
67,9,67
67,10,67
67,11,11
67,12,12
67,13,67
67,14,67
67,15,15
67,16,67
67,17,67
67,18,18
67,19,19
67,20,67
67,21,21
67,22,22
67,23,23
67,24,24
67,25,25
67,26,26
67,27,27
67,28,67
67,29,29
67,30,30
67,31,31
67,32,67
67,33,67
67,34,67
67,35,67
67,36,36
67,37,67
67,38,67
67,39,39
67,40,67
67,41,67
67,42,67
67,43,43
67,44,67
67,45,67
67,46,67
67,47,47
67,48,67
67,49,67
67,50,67
67,51,67
67,52,67
67,53,67
67,54,54
67,55,55
67,56,56
67,57,57
67,58,58
67,59,67
67,60,60
67,61,61
67,62,62
67,63,67
67,64,64
67,65,65
67,66,66
67,68,68
67,69,69
67,70,70
67,71,71
67,72,67
67,73,67
67,74,67
67,75,67
67,76,67
67,77,77
67,78,78
67,79,79
67,80,67
67,81,67
67,82,67
67,83,83
67,84,84
67,85,67
67,86,67
67,87,67
67,88,67
67,89,89
67,90,67
67,91,91
67,92,92
67,93,67
67,94,94
67,95,67
67,96,67
67,97,67
67,98,98
67,99,99
67,100,100
67,101,101
67,102,102
67,103,103
67,104,67
67,105,67
67,106,67
67,107,107
67,108,108
67,109,109
67,110,67
67,111,67
67,112,67
67,113,67
67,114,114
67,115,115
67,116,67
67,117,67
67,118,67
67,119,67
67,120,67
67,121,67
67,122,67
67,123,123
67,124,124
67,125,67
67,126,126
67,127,67
67,128,67
67,129,129
67,130,130
67,131,131
67,132,132
67,133,133
67,134,134
67,135,135
67,136,136
67,137,137
67,138,138
67,139,139
67,140,140
67,141,141
67,142,67
67,143,67
67,144,67
67,145,67
67,146,146
67,147,67
67,148,67
67,149,67
67,150,67
67,151,67
67,152,152
67,153,153
67,154,154
67,155,67
67,156,156
67,157,157
67,158,158
67,159,67
67,160,160
67,161,161
67,162,162
67,163,163
67,164,164
67,165,165
67,166,67
67,167,67
67,168,168
67,169,67
67,170,170
67,171,171
67,172,67
67,173,67
67,174,174
67,175,67
67,176,176
67,177,67
67,178,178
67,179,67
67,180,180
67,181,67
67,182,67
67,183,183
67,184,67
67,185,67
67,186,67
67,187,67
67,188,67
67,189,67
67,190,67
67,191,191
67,192,192
67,193,67
67,194,67
67,195,67
67,196,67
67,197,67
67,198,67
67,199,67
67,200,67
67,201,201
67,202,67
67,203,203
67,204,204
67,205,205
67,206,67
67,207,67
67,208,208
67,209,67
67,210,67
67,211,211
67,212,67
67,213,213
67,214,67
67,215,215
67,216,67
67,217,67
67,218,218
67,219,67
67,220,67
67,221,67
67,222,222
67,223,67
67,224,67
67,225,67
67,226,67
67,227,227
67,228,67
67,229,229
67,230,67
67,231,231
67,232,232
67,233,233
67,234,67
67,235,67
67,236,67
67,237,67
67,238,67
67,239,67
67,240,67
67,241,67
67,242,67
67,243,243
67,244,244
67,245,245
67,246,67
67,247,247
67,248,248
67,249,249
67,250,67
67,251,67
67,252,67
67,253,253
67,254,254
67,255,67
67,256,256
67,257,67
67,258,258
67,259,259
67,260,260
67,261,67
67,262,262
67,263,263
67,264,264
67,265,67
67,266,67
67,267,67
67,268,268
67,269,269
67,270,270
67,271,271
67,272,272
67,273,273
67,274,274
67,275,275
67,276,67
67,277,67
67,278,278
67,279,279
67,280,67
67,281,67
67,282,67
67,283,283
67,284,67
67,285,285
